username,follower_num,following_num,is_private,is_verified,has_clips,highlight_reel_count,is_business_account,edge_felix_video_timeline,edge_owner_to_timeline_media,username_len,fullname_len,bio_len,Digits_in_username,Number_of_nonalphabetic_in_fullname,Number_of_HashtagsMentions,Has_external_url,Has_business_category_name,Has_category_enum,Has_category_name,label
__hindi__funny__jokes__today__,44,160,False,False,False,0,False,0,6,30,25,73,0,10,1,False,False,False,False,0
akas.hrajesh7847,2,208,False,False,False,0,False,0,0,16,0,0,4,0,0,False,False,False,False,0
neves.tk993,14,434,False,False,True,0,False,0,2,11,11,0,3,4,0,False,False,False,False,0
mr.mule_99,89,880,False,False,False,0,False,0,1,10,10,36,2,4,0,False,False,False,False,0
hearthacker143171,8,150,False,False,False,0,False,0,0,17,0,0,6,0,0,False,False,False,False,0
shivam__gupta__official__,50,2159,False,False,False,0,False,0,0,25,0,0,0,0,0,False,False,False,False,0
vive_k1223,5,380,False,False,False,0,False,0,0,10,0,0,4,0,0,False,False,False,False,0
cjvjb.k,3,108,False,False,False,0,False,0,0,7,0,0,0,0,0,False,False,False,False,0
princess_huda_14327,257,5680,False,False,True,0,False,0,11,19,19,107,5,7,0,False,False,False,False,0
its_dhokla,3,79,False,False,False,0,False,0,0,10,0,0,0,0,0,False,False,False,False,0
brand_is_brand0786,3714,258,False,False,True,5,False,1,37,18,11,50,4,1,0,True,False,False,False,0
ayisha_isha_baby,47,839,False,False,False,0,False,0,2,16,8,0,0,4,0,False,False,False,False,0
tinni2293,2,132,False,False,False,0,False,0,0,9,0,0,4,0,0,False,False,False,False,0
aarti_oo1k,1142,2052,True,False,True,0,False,3,21,10,10,106,1,2,0,False,False,False,False,0
ahmedgmal831,10,57,False,False,False,0,False,0,2,12,0,0,3,0,0,False,False,False,False,0
malak_is5,471,81,True,False,False,0,False,0,0,9,8,81,1,1,0,False,False,False,False,0
ckmodi140,5,182,False,False,False,0,False,0,6,9,0,0,3,0,0,False,False,False,False,0
katty1p,12,901,False,False,False,0,False,0,0,7,0,9,1,0,1,False,False,False,False,0
sonu_sood.fan_,50,815,False,False,True,0,True,0,7,14,9,18,0,3,0,False,True,True,True,0
salonisharma03_,46,3339,False,False,False,0,False,0,4,15,13,31,2,1,0,False,False,False,False,0
uttamkumar9803,52,249,False,False,True,0,False,0,9,14,11,4,4,1,0,False,False,False,False,0
_x_gow_tham__963_x,2556,244,False,False,False,1,False,0,1,18,11,12,3,4,0,False,False,False,False,0
norah__writes,1612,4652,False,False,True,2,False,9,222,13,9,147,0,1,3,False,False,False,True,0
gool.365,17,476,False,False,False,0,False,0,0,8,0,0,3,0,0,False,False,False,False,0
sartaj123123,39,875,False,False,False,0,False,0,2,12,10,0,6,1,0,False,False,False,False,0
fake9992631,4,709,False,False,False,0,False,0,2,11,3,3,7,0,0,False,False,False,False,0
zakiai.salhi,43,785,False,False,False,0,False,0,1,12,0,0,0,0,0,False,False,False,False,0
samantha_redx,18,1284,False,False,False,4,False,0,0,13,12,0,0,1,0,False,False,False,False,0
anapaulafr1998,38,135,False,False,False,0,False,0,3,14,9,15,4,1,0,False,False,False,False,0
babajii5645,6,1970,False,False,False,0,False,0,0,11,8,0,4,1,0,False,False,False,False,0
fjfjkdkskskszkozkzcve,3,383,False,False,False,0,False,0,0,21,0,0,0,0,0,False,False,False,False,0
varu.n0302,4,147,False,False,False,0,False,0,0,10,0,0,4,0,0,False,False,False,False,0
kborse987,2,94,False,False,False,0,False,0,0,9,0,0,3,0,0,False,False,False,False,0
i_felt_that_002,113,1440,False,False,False,3,False,1,44,15,11,126,3,2,1,False,False,False,True,0
abhi___starr,2125,104,False,False,True,8,False,0,4,12,10,150,0,3,6,False,False,False,False,0
ayben_osmanli,5277,350,True,False,False,0,False,42,519,13,14,117,0,2,0,True,False,False,False,0
9ahba365,0,32,False,False,False,0,False,0,0,8,0,0,4,0,0,False,False,False,False,0
cimi97332,1,55,False,False,False,0,False,0,0,9,4,0,5,0,0,False,False,False,False,0
_always_lovenishu,0,166,True,False,False,0,False,0,1,17,13,74,0,4,0,False,False,False,False,0
hejsskksksksksk,4,216,False,False,False,0,False,0,0,15,0,0,0,0,0,False,False,False,False,0
rajnandanishrivas4,15,389,False,False,False,0,False,0,0,18,5,0,1,0,0,False,False,False,False,0
mr___paswan_____jee,32,390,False,False,False,0,False,0,0,19,11,0,0,1,0,False,False,False,False,0
ritu_xx_076,4,238,False,False,False,0,False,0,0,11,0,0,3,0,0,False,False,False,False,0
sv_____sv_____,6,158,False,False,False,0,False,0,0,14,0,0,0,0,0,False,False,False,False,0
chanchal.angare,10,176,False,False,False,0,False,0,1,15,0,0,0,0,0,False,False,False,False,0
sajjadansarisk786,2889,2050,False,False,False,11,False,18,256,17,13,83,3,1,0,True,False,False,True,0
tiiana30,21,1211,False,False,False,0,False,0,0,8,0,0,2,0,0,False,False,False,False,0
surajdabhekar10,222,7462,True,False,False,0,False,0,0,15,0,0,2,0,0,False,False,False,False,0
ritesh_kshirsagar_750,979,146,False,False,True,28,False,2,37,21,19,121,3,3,0,True,False,False,True,0
jeresh99,0,14,True,False,False,0,False,0,3,8,0,0,2,0,0,False,False,False,False,0
dragondragon60,24,1378,False,False,False,0,False,0,0,14,0,0,2,0,0,False,False,False,False,0
adhidekk,99,67,False,False,False,0,False,0,3,8,0,12,0,0,1,True,False,False,True,0
captain_america_12_12,2,72,False,False,False,0,False,0,0,21,0,0,4,0,0,False,False,False,False,0
saad._.e170,532,2384,False,False,False,0,False,4,4,11,13,103,3,4,1,False,False,False,True,0
harish_jaihind_3,1626,394,False,False,True,13,False,1,6,16,6,0,1,0,0,False,False,False,False,0
sank.et7611,6,53,False,False,False,0,False,0,2,11,0,0,4,0,0,False,False,False,False,0
anu246857,1,77,False,False,False,0,False,0,0,9,0,0,6,0,0,False,False,False,False,0
bilal_toxic666,1094,1114,False,False,False,4,False,0,23,14,9,121,3,1,0,False,False,False,False,0
gohel.jagdish.1204,752,375,False,False,True,11,False,3,46,18,13,113,4,1,0,False,False,False,False,0
alexdebrii,163,2234,False,False,False,0,False,0,0,10,12,0,0,2,0,False,False,False,False,0
al_iya8902,29,5702,False,False,False,0,False,0,15,10,5,0,4,0,0,False,False,False,False,0
pavit.hra792,24,6304,False,False,False,0,False,0,16,12,0,0,3,0,0,False,False,False,False,0
gaston022882,33,6169,False,False,False,0,False,0,15,12,22,0,6,2,0,False,False,False,False,0
settu7755,13,5630,False,False,False,0,False,0,15,9,7,0,4,1,0,False,False,False,False,0
saritha9378,19,2716,False,False,False,0,False,0,16,11,9,0,4,1,0,False,False,False,False,0
achal5103,13,5651,False,False,False,0,False,0,15,9,10,0,4,1,0,False,False,False,False,0
yusupahmet5019,266,2754,False,False,False,2,False,1,27,14,11,0,4,2,0,False,False,False,False,0
ravden1,17,4715,False,False,False,0,False,0,15,7,7,0,1,1,0,False,False,False,False,0
cutiepai2274,33,5540,False,False,False,0,False,0,16,12,8,77,4,0,0,False,False,False,False,0
jayjaytalon21,30,5216,False,False,False,0,False,0,15,13,11,0,2,0,0,False,False,False,False,0
nita_npynti,67,6712,False,False,False,0,False,0,15,11,14,0,0,1,0,False,False,False,False,0
cuenca.clark,29,5718,False,False,False,0,False,0,15,12,12,0,0,1,0,False,False,False,False,0
rrr_rnrnrn_nnn,17,5420,False,False,False,0,False,0,14,14,14,0,0,1,0,False,False,False,False,0
girija4193,25,4879,False,False,False,0,False,0,15,10,6,0,4,0,0,False,False,False,False,0
xjeidhskdms,16,7245,False,False,False,0,False,0,15,11,0,0,0,0,0,False,False,False,False,0
rj3868646,2,4908,False,False,False,0,False,0,15,9,10,0,7,2,0,False,False,False,False,0
viksingh9221,49,6268,False,False,False,3,False,9,22,12,12,0,4,4,0,False,False,False,False,0
ch.itra4985,19,5605,False,False,False,0,False,0,15,11,6,86,4,0,0,False,False,False,False,0
perv.iz556,55,7061,False,False,False,0,False,0,15,10,0,0,3,0,0,False,False,False,False,0
sarada5831,15,5389,False,False,False,0,False,0,15,10,6,0,4,0,0,False,False,False,False,0
diana_oliveira_1020,39,5624,False,False,False,0,False,0,14,19,14,0,4,1,0,False,False,False,False,0
oladunni2116,11,6108,False,False,False,0,False,0,15,12,0,0,4,0,0,False,False,False,False,0
sethumathavan33508,23,6750,False,False,False,0,False,0,15,18,7,0,5,0,0,False,False,False,False,0
me.hwish4625,15,7114,False,False,True,1,False,24,26,12,7,0,4,0,0,False,False,False,False,0
sr_inivas4384,105,4127,False,False,False,0,False,5,10,13,8,0,4,0,0,False,False,False,False,0
93.8000,7,5750,False,False,False,0,False,0,15,7,6,0,6,6,0,False,False,False,False,0
solidmoney7,44,6400,False,False,False,0,False,0,16,11,11,25,1,1,0,False,False,False,False,0
rith.ika86,17,6742,False,False,False,0,False,0,15,10,0,0,2,0,0,False,False,False,False,0
collectionsraji,13,6702,False,False,False,0,False,0,15,15,16,146,0,1,0,False,False,False,False,0
amir43807,12,7346,False,False,False,0,False,0,15,9,8,0,5,4,0,False,False,False,False,0
5070.nazanin,14,5805,False,False,False,0,False,0,14,12,7,0,4,0,0,False,False,False,False,0
_.koushik._456,7,4472,False,False,False,0,False,0,15,14,12,0,3,1,0,False,False,False,False,0
84_6194,10,5005,False,False,False,0,False,0,15,7,6,0,6,6,0,False,False,False,True,0
thoratpravin230,49,5006,False,False,True,0,False,3,20,15,13,0,3,1,0,False,False,False,False,0
kamal7877singh,14,4936,False,False,False,0,False,0,15,14,11,0,4,1,0,False,False,False,False,0
99.17804965,35,4863,False,False,False,0,False,0,16,11,12,20,10,3,1,False,False,False,True,0
gursavak84,472,5432,False,False,True,0,False,1,8,10,14,53,2,1,4,False,False,False,False,0
nhd6024,8,4131,False,False,False,0,False,0,15,7,9,0,4,1,0,False,False,False,False,0
saja.n1390,14,4192,False,False,False,2,False,0,15,10,0,121,4,0,0,False,False,False,False,0
nishaselci123,18,4798,False,False,False,0,False,0,15,13,13,0,3,1,0,False,False,False,False,0
precilla13103,17,2369,False,False,False,0,False,0,16,13,8,99,5,0,3,False,False,False,False,0
marega157,52,2408,False,False,False,0,False,0,16,9,6,0,3,0,0,False,False,False,False,0
mmnnbbvv5598,3,2452,False,False,False,0,False,0,15,12,0,0,4,0,0,False,False,False,False,0
nirmaan2804,20,1891,False,False,False,0,False,0,15,11,7,0,4,0,0,False,False,False,False,0
kukuk_kiki,13,2275,False,False,False,0,False,0,15,10,10,0,0,1,0,False,False,False,False,0
ankit16_k,10,4196,False,False,False,0,False,0,16,9,1,1,2,1,0,False,False,False,False,0
selaagustina25,7,2302,False,False,False,0,False,0,15,14,12,0,2,1,0,False,False,False,False,0
nyoman6316,16,7444,False,False,False,0,False,0,11,10,30,0,4,8,0,False,False,False,False,0
tepozectl,9,3268,False,False,False,0,False,0,14,9,18,0,0,2,0,False,False,False,False,0
tali.ta8151,6,3726,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
luckysingh3752021,21,3138,False,False,False,0,False,0,16,17,5,61,7,0,0,False,False,False,False,0
ka_nnan2899,19,3825,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
sa_kthi7150,11,4196,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
sreejagudla,14,2412,False,False,False,0,False,0,15,11,6,27,0,0,1,False,False,False,False,0
ntahlah937,10,2329,False,False,False,0,False,0,16,10,0,0,3,0,0,False,False,False,False,0
nuru.l9641,16,2282,False,False,False,0,False,0,14,10,12,0,4,1,0,False,False,False,False,0
alex_boy_0918,6,2296,False,False,False,0,False,0,15,13,4,146,4,0,0,False,False,False,False,0
maliksahab1666,12,2262,False,False,False,0,False,0,17,14,10,0,4,1,0,False,False,False,False,0
momdadson4,5,2339,False,False,False,0,False,0,18,10,0,0,1,0,0,False,False,False,False,0
bwbhr1440,67,4072,False,False,False,0,False,1,13,9,49,144,4,25,0,False,False,False,False,0
akram.izadyar405,526,2674,False,False,False,8,False,3,57,16,17,0,3,5,0,False,False,False,False,0
1481.saeed2,2,2435,False,False,False,0,False,0,8,11,10,0,5,5,0,False,False,False,False,0
rohit1213333,10,2169,False,False,False,0,False,0,16,12,7,28,7,0,0,False,False,False,False,0
arushi12423,12,2495,False,False,False,0,False,0,15,11,0,0,5,0,0,False,False,False,False,0
prat.ham2333,8,3196,False,False,False,0,False,0,14,12,0,0,4,0,0,False,False,False,False,0
sheikh_sharik_904562,40,2904,False,False,False,0,False,0,8,20,6,146,6,0,0,False,False,False,False,0
nursyazira72,40,7247,False,False,False,0,False,0,11,12,10,0,2,0,0,False,False,False,False,0
anusharma12327,28,2336,False,False,True,0,False,0,21,14,0,14,5,0,0,False,False,False,False,0
luc_ky6585,17,5980,False,False,False,0,False,0,15,10,8,0,4,0,0,False,False,False,False,0
sask.ia8701,16,3163,False,False,False,0,False,0,9,11,24,0,4,2,0,False,False,False,False,0
hr35715925hr8,7,3237,False,False,False,0,False,0,11,13,12,0,9,8,0,False,False,False,False,0
gujj.ar5447,14,3163,False,False,False,0,False,0,10,11,0,0,4,0,0,False,False,False,False,0
vi_shnuvk99,19,2316,False,False,False,0,False,0,15,11,11,10,2,3,0,False,False,False,False,0
gujj.ar5717,12,3516,False,False,False,0,False,0,10,11,0,0,4,0,0,False,False,False,False,0
fou.9912,29,3277,False,False,False,0,False,0,8,8,10,0,4,1,0,False,False,False,False,0
bu.shra2093,154,955,False,False,False,11,False,7,24,11,12,0,4,2,0,False,False,False,False,0
ibrah.im6158,6,2357,False,False,False,0,False,0,25,12,0,0,4,0,0,False,False,False,False,0
ayushmaan8203,24,6749,False,False,False,0,False,0,12,13,0,0,4,0,0,False,False,False,False,0
39.6129,14,3849,False,False,False,0,False,0,14,7,6,0,6,6,0,False,False,False,False,0
daia.ne8697,6,3446,False,False,False,0,False,0,10,11,0,0,4,0,0,False,False,False,False,0
pr.atap3137,9,4180,False,False,False,0,False,0,14,11,6,0,4,0,0,False,False,False,False,0
like52074,15,2348,False,False,False,0,False,0,18,9,0,0,5,0,0,False,False,False,False,0
luc.ky9858,24,7464,False,False,False,0,False,0,21,10,6,0,4,0,0,False,False,False,False,0
loca123440,5,2352,False,False,False,0,False,0,15,10,0,0,6,0,0,False,False,False,False,0
nenk_izha23,94,2346,False,False,False,0,False,4,18,11,11,10,2,1,0,False,False,False,False,0
bocabots12,21,2351,False,False,False,0,False,0,18,10,0,0,2,0,0,False,False,False,False,0
fatim_ah3937,48,3131,False,False,False,0,False,0,13,12,7,0,4,0,0,False,False,False,False,0
ms954760763,14,6862,False,False,False,0,False,0,11,11,6,0,9,0,0,False,False,False,False,0
loke_sh1115,11,2344,False,False,False,0,False,0,16,11,0,0,4,0,0,False,False,False,False,0
salimka518,16,3440,False,False,False,0,False,0,15,10,0,0,3,0,0,False,False,False,False,0
vs10729372021,11,3136,False,False,False,0,False,0,8,13,11,0,11,0,0,False,False,False,False,0
sarthakkumar8602021,8,2881,False,False,False,0,False,0,10,19,10,0,7,1,0,False,False,False,False,0
amirhosin12142021,21,4299,False,False,False,0,False,0,15,17,4,0,8,0,0,False,False,False,False,0
zainab_1737,20,4450,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
afsanabanu367,594,5773,False,False,False,0,False,0,15,13,11,0,3,1,0,False,False,False,False,0
76758_12552,75,6371,False,False,False,0,False,0,17,11,11,20,10,3,0,False,False,False,False,0
46.752895,13,6694,False,False,False,0,False,0,15,9,6,0,8,6,0,False,False,False,False,0
sohai_l97661,25,5644,False,False,False,0,False,0,15,12,11,0,5,5,0,False,False,False,False,0
ka.viya7494,26,4888,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
sonu10062005,52,7104,False,False,False,2,False,7,8,12,10,0,8,1,0,False,False,False,False,0
prit.am4440,23,5124,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
qqwwaass853,31,7380,False,False,False,0,False,0,15,11,8,0,3,0,0,False,False,False,False,0
85.302252818530225281,84,7238,False,False,False,0,False,0,14,21,10,0,20,10,0,False,False,False,False,0
rose111301,25,4595,False,False,False,0,False,0,17,10,0,0,6,0,0,False,False,False,False,0
ankara5856,11,4656,False,False,False,0,False,0,15,10,0,0,4,0,0,False,False,False,False,0
yuvr.aj2650,8,4174,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
5540.ammu,20,4417,False,False,False,0,False,0,15,9,4,0,4,0,0,False,False,False,False,0
brarbrar3000,24,5170,False,False,False,0,False,0,15,12,8,13,4,0,1,False,False,False,False,0
fat.ih6624,6,4148,False,False,False,0,False,0,13,10,0,0,4,0,0,False,False,False,False,0
aditckp2021,12,4283,False,False,False,0,False,0,16,11,8,0,4,1,0,False,False,False,False,0
analia.3634,14,2833,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
marcos.b334,44,5432,False,False,False,0,False,0,15,11,14,41,3,1,0,False,False,False,False,0
swath604,52,6593,False,False,False,0,False,19,25,8,6,0,3,0,0,False,False,False,False,0
zahr.aa246810,12,4300,False,False,False,0,False,0,15,13,0,0,6,0,0,False,False,False,False,0
harshadpawar719,25,5091,False,False,False,0,False,0,15,15,13,0,3,1,0,False,False,False,False,0
rania217443,11,4295,False,False,False,0,False,0,15,11,0,0,6,0,0,False,False,False,False,0
khmerbby360,11,4777,False,False,False,0,False,0,16,11,7,0,3,7,0,False,False,False,False,0
pravi____10_,52,3056,False,False,False,0,False,0,0,12,15,47,2,1,0,False,False,False,False,0
khan.bhai2990,21,5978,False,False,False,0,False,0,16,13,0,0,4,0,0,False,False,False,False,0
sasikumar_ars_143,57,5706,False,False,False,0,False,0,15,17,15,0,3,2,0,False,False,False,False,0
tlopez_241,12,4746,False,False,False,0,False,0,15,10,9,0,3,3,0,False,False,False,False,0
bohdan6295,11,5742,False,False,False,0,False,0,15,10,6,0,4,0,0,False,False,False,False,0
sathishr5955,23,4496,False,False,False,0,False,0,16,12,9,0,4,1,0,False,False,False,False,0
amirali89233,42,3928,False,False,False,0,False,0,15,12,9,0,5,2,0,False,False,False,False,0
da_rshan9320,8,4641,False,False,False,0,False,0,15,12,7,0,4,0,0,False,False,False,False,0
mousam4440,23,4657,False,False,False,0,False,0,20,10,0,0,4,0,0,False,False,False,False,0
an_gga5859,7,5175,False,False,False,0,False,0,17,10,5,0,4,0,0,False,False,False,False,0
zeeshan87537,16,3480,False,False,False,0,False,0,16,12,11,0,5,4,0,False,False,False,False,0
ka.mala5555,14,4588,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
hakann659,11,4550,False,False,False,0,False,0,15,9,0,0,3,0,0,False,False,False,False,0
gu.ngun2484,4,3509,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
chandu132021,7,4510,False,False,False,0,False,0,15,12,0,0,6,0,0,False,False,False,False,0
vishaltripathi1256,7,2964,False,False,False,0,False,0,15,18,10,0,4,10,0,False,False,False,False,0
91_9453,8,3330,False,False,False,0,False,0,15,7,10,0,6,10,0,False,False,False,False,0
rahmamuse49,20,3688,False,False,False,0,False,0,15,11,10,0,2,1,0,False,False,False,False,0
anike_t4344,16,5070,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
brar12324,22,6195,False,False,False,0,False,0,17,9,0,0,5,0,0,False,False,False,False,0
13.8207257,9,3378,False,False,False,0,False,0,15,10,8,0,9,8,0,False,False,False,False,0
ze_eshan2494,21,5242,False,False,False,1,False,0,15,12,0,0,4,0,0,False,False,False,False,0
nice13463,40,3947,False,False,False,0,False,0,18,9,0,0,5,0,0,False,False,False,False,0
hamida1851,11,5253,False,False,False,0,False,0,15,10,14,0,4,1,0,False,False,False,False,0
shayanshaikh700,160,6518,False,False,False,3,False,43,63,15,13,77,3,1,0,False,False,False,False,0
sam_eer5237,36,7461,False,False,False,0,False,0,15,11,0,0,4,0,0,False,False,False,False,0
ha_rpreet7164,22,4910,False,False,False,0,False,0,15,13,8,0,4,0,0,False,False,False,False,0
rimshamushtaq785,72,5877,False,False,False,0,False,0,15,16,13,88,3,0,0,False,False,False,False,0
angelrojas1804,4,3157,False,False,False,0,False,0,15,14,11,0,4,1,0,False,False,False,False,0
ajay1.8647,23,5113,False,False,False,0,False,0,18,10,0,0,5,0,0,False,False,False,False,0
ir_ma9012,14,4087,False,False,False,0,False,0,15,9,4,0,4,0,0,False,False,False,False,0
sherzod.4037,44,3155,False,False,False,0,False,0,10,12,7,0,4,0,0,False,False,False,False,0
90.799624220,40,4698,False,False,False,0,False,0,15,12,11,0,11,11,0,False,False,False,False,0
satyajit12368,26,4266,False,False,False,0,False,0,15,13,11,0,5,3,0,False,False,False,False,0
azha.r3852,22,5177,False,False,False,0,False,0,16,10,21,84,4,3,2,False,False,False,False,0
ja.yesh1133,5,3006,False,False,False,0,False,0,15,11,6,0,4,0,0,False,False,False,False,0
hars.hit9296,4,4180,False,False,False,0,False,0,15,12,17,0,4,1,0,False,False,False,False,0
rastafara166,22,5173,False,False,False,0,False,0,15,12,9,0,3,0,0,False,False,False,False,0
